location,origin_date,target_date,output_type_id,value,output_type,target
Fresno,2024-05-31,2024-12-31,6,1.0,cdf,WNV cases
Fresno,2024-05-31,2024-12-31,8,1.0,cdf,WNV cases
Fresno,2024-05-31,2024-12-31,10,1.0,cdf,WNV cases
Fresno,2024-05-31,2024-12-31,15,1.0,cdf,WNV cases
Fresno,2024-05-31,2024-12-31,200,1.0,cdf,WNV cases
Kern,2024-05-31,2024-06-30,0,0.471428571428571,cdf,WNV cases
Kern,2024-05-31,2024-06-30,1,0.471428571428571,cdf,WNV cases
Kern,2024-05-31,2024-06-30,2,0.825937049417643,cdf,WNV cases
Kern,2024-05-31,2024-06-30,3,0.959230053472627,cdf,WNV cases
Kern,2024-05-31,2024-06-30,4,0.992641619125038,cdf,WNV cases
Kern,2024-05-31,2024-06-30,5,0.998922890564937,cdf,WNV cases
Kern,2024-05-31,2024-06-30,6,0.999867578313178,cdf,WNV cases
Kern,2024-05-31,2024-06-30,8,0.999998696456932,cdf,WNV cases
Kern,2024-05-31,2024-06-30,10,0.999999991940228,cdf,WNV cases
Kern,2024-05-31,2024-06-30,15,0.999999999999895,cdf,WNV cases
Kern,2024-05-31,2024-06-30,200,1.0,cdf,WNV cases
Kern,2024-05-31,2024-07-31,0,0.0569047619047619,cdf,WNV cases
Kern,2024-05-31,2024-07-31,1,0.0605969196635173,cdf,WNV cases
Kern,2024-05-31,2024-07-31,2,0.100757725659476,cdf,WNV cases
Kern,2024-05-31,2024-07-31,3,0.183458096668063,cdf,WNV cases
Kern,2024-05-31,2024-07-31,4,0.285022067844782,cdf,WNV cases
Kern,2024-05-31,2024-07-31,5,0.387126092965984,cdf,WNV cases
Kern,2024-05-31,2024-07-31,6,0.48069501254612,cdf,WNV cases
Kern,2024-05-31,2024-07-31,8,0.63217331740576,cdf,WNV cases
Kern,2024-05-31,2024-07-31,10,0.739654264685243,cdf,WNV cases
Kern,2024-05-31,2024-07-31,15,0.885427017363907,cdf,WNV cases
Kern,2024-05-31,2024-07-31,200,1.0,cdf,WNV cases
Kern,2024-05-31,2024-08-31,0,0.0569047619047619,cdf,WNV cases
Kern,2024-05-31,2024-08-31,1,0.0602236994630589,cdf,WNV cases
Kern,2024-05-31,2024-08-31,2,0.0963864062280126,cdf,WNV cases
Kern,2024-05-31,2024-08-31,3,0.172041319700426,cdf,WNV cases
Kern,2024-05-31,2024-08-31,4,0.266712725156012,cdf,WNV cases
Kern,2024-05-31,2024-08-31,5,0.363654816067191,cdf,WNV cases
Kern,2024-05-31,2024-08-31,6,0.454047555769401,cdf,WNV cases
Kern,2024-05-31,2024-08-31,8,0.603821762766988,cdf,WNV cases
Kern,2024-05-31,2024-08-31,10,0.713165194795413,cdf,WNV cases
Kern,2024-05-31,2024-08-31,15,0.86734145241282,cdf,WNV cases
Kern,2024-05-31,2024-08-31,200,1.0,cdf,WNV cases
Kern,2024-05-31,2024-09-30,0,0.0014285714285714,cdf,WNV cases
Kern,2024-05-31,2024-09-30,1,0.0036764987195602,cdf,WNV cases
Kern,2024-05-31,2024-09-30,2,0.0353000992072749,cdf,WNV cases
Kern,2024-05-31,2024-09-30,3,0.110139122657133,cdf,WNV cases
Kern,2024-05-31,2024-09-30,4,0.209671402066126,cdf,WNV cases
Kern,2024-05-31,2024-09-30,5,0.314862579401123,cdf,WNV cases
Kern,2024-05-31,2024-09-30,6,0.414549162489277,cdf,WNV cases
Kern,2024-05-31,2024-09-30,8,0.58106247358786,cdf,WNV cases
Kern,2024-05-31,2024-09-30,10,0.702265313545748,cdf,WNV cases
Kern,2024-05-31,2024-09-30,15,0.869507322835377,cdf,WNV cases
Kern,2024-05-31,2024-09-30,200,1.0,cdf,WNV cases
Kern,2024-05-31,2024-10-31,0,0.376190476190476,cdf,WNV cases
Kern,2024-05-31,2024-10-31,1,0.376190476190476,cdf,WNV cases
Kern,2024-05-31,2024-10-31,2,0.743976736103739,cdf,WNV cases
Kern,2024-05-31,2024-10-31,3,0.923761634369608,cdf,WNV cases
Kern,2024-05-31,2024-10-31,4,0.982351116300574,cdf,WNV cases
Kern,2024-05-31,2024-10-31,5,0.996671259813946,cdf,WNV cases
Kern,2024-05-31,2024-10-31,6,0.999471305193903,cdf,WNV cases
Kern,2024-05-31,2024-10-31,8,0.999991276033949,cdf,WNV cases
Kern,2024-05-31,2024-10-31,10,0.999999909299141,cdf,WNV cases
Kern,2024-05-31,2024-10-31,15,0.999999999996637,cdf,WNV cases
Kern,2024-05-31,2024-10-31,200,1.0,cdf,WNV cases
Kern,2024-05-31,2024-11-30,0,0.93452380952381,cdf,WNV cases
Kern,2024-05-31,2024-11-30,1,0.93452380952381,cdf,WNV cases
Kern,2024-05-31,2024-11-30,2,0.997808055515639,cdf,WNV cases
Kern,2024-05-31,2024-11-30,3,0.999950802308144,cdf,WNV cases
Kern,2024-05-31,2024-11-30,4,0.999999169941561,cdf,WNV cases
Kern,2024-05-31,2024-11-30,5,0.999999988783516,cdf,WNV cases
Kern,2024-05-31,2024-11-30,6,0.999999999873612,cdf,WNV cases
Kern,2024-05-31,2024-11-30,8,0.99999999999999,cdf,WNV cases
Kern,2024-05-31,2024-11-30,10,1.0,cdf,WNV cases
Kern,2024-05-31,2024-11-30,15,1.0,cdf,WNV cases
Kern,2024-05-31,2024-11-30,200,1.0,cdf,WNV cases
Kern,2024-05-31,2024-12-31,0,1.0,cdf,WNV cases
Kern,2024-05-31,2024-12-31,1,1.0,cdf,WNV cases
Kern,2024-05-31,2024-12-31,2,1.0,cdf,WNV cases
Kern,2024-05-31,2024-12-31,3,1.0,cdf,WNV cases
Kern,2024-05-31,2024-12-31,4,1.0,cdf,WNV cases
Kern,2024-05-31,2024-12-31,5,1.0,cdf,WNV cases
Kern,2024-05-31,2024-12-31,6,1.0,cdf,WNV cases
Kern,2024-05-31,2024-12-31,8,1.0,cdf,WNV cases
Kern,2024-05-31,2024-12-31,10,1.0,cdf,WNV cases
Kern,2024-05-31,2024-12-31,15,1.0,cdf,WNV cases
Kern,2024-05-31,2024-12-31,200,1.0,cdf,WNV cases
Los Angeles,2024-05-31,2024-06-30,0,0.885714285714286,cdf,WNV cases
Los Angeles,2024-05-31,2024-06-30,1,1.0,cdf,WNV cases
Los Angeles,2024-05-31,2024-06-30,2,1.0,cdf,WNV cases
Los Angeles,2024-05-31,2024-06-30,3,1.0,cdf,WNV cases
Los Angeles,2024-05-31,2024-06-30,4,1.0,cdf,WNV cases
Los Angeles,2024-05-31,2024-06-30,5,1.0,cdf,WNV cases
Los Angeles,2024-05-31,2024-06-30,6,1.0,cdf,WNV cases
Los Angeles,2024-05-31,2024-06-30,8,1.0,cdf,WNV cases
Los Angeles,2024-05-31,2024-06-30,10,1.0,cdf,WNV cases
Los Angeles,2024-05-31,2024-06-30,15,1.0,cdf,WNV cases
Los Angeles,2024-05-31,2024-06-30,200,1.0,cdf,WNV cases
Los Angeles,2024-05-31,2024-07-31,0,0.0214285714285714,cdf,WNV cases
Los Angeles,2024-05-31,2024-07-31,1,0.842479878482974,cdf,WNV cases
Los Angeles,2024-05-31,2024-07-31,2,0.958931356165594,cdf,WNV cases
Los Angeles,2024-05-31,2024-07-31,3,0.984938953726454,cdf,WNV cases
Los Angeles,2024-05-31,2024-07-31,4,0.993316735094285,cdf,WNV cases
Los Angeles,2024-05-31,2024-07-31,5,0.996644098027381,cdf,WNV cases
Los Angeles,2024-05-31,2024-07-31,6,0.998160690555539,cdf,WNV cases
Los Angeles,2024-05-31,2024-07-31,8,0.999336658477373,cdf,WNV cases
Los Angeles,2024-05-31,2024-07-31,10,0.999716880869323,cdf,WNV cases
Los Angeles,2024-05-31,2024-07-31,15,0.999947405620336,cdf,WNV cases
Los Angeles,2024-05-31,2024-07-31,200,1.0,cdf,WNV cases
Los Angeles,2024-05-31,2024-08-31,0,0.0014285714285714,cdf,WNV cases
Los Angeles,2024-05-31,2024-08-31,1,0.383645505610077,cdf,WNV cases
Los Angeles,2024-05-31,2024-08-31,2,0.69919130012397,cdf,WNV cases
Los Angeles,2024-05-31,2024-08-31,3,0.841563107606658,cdf,WNV cases
Los Angeles,2024-05-31,2024-08-31,4,0.909991566838651,cdf,WNV cases
Los Angeles,2024-05-31,2024-08-31,5,0.945675754572586,cdf,WNV cases
Los Angeles,2024-05-31,2024-08-31,6,0.965596257808944,cdf,WNV cases
Los Angeles,2024-05-31,2024-08-31,8,0.984596218093866,cdf,WNV cases
Los Angeles,2024-05-31,2024-08-31,10,0.992307395352262,cdf,WNV cases
Los Angeles,2024-05-31,2024-08-31,15,0.998147454322304,cdf,WNV cases
Los Angeles,2024-05-31,2024-08-31,200,1.0,cdf,WNV cases
Los Angeles,2024-05-31,2024-09-30,0,0.0,cdf,WNV cases
Los Angeles,2024-05-31,2024-09-30,1,0.169866454625095,cdf,WNV cases
Los Angeles,2024-05-31,2024-09-30,2,0.475554045142987,cdf,WNV cases
Los Angeles,2024-05-31,2024-09-30,3,0.666023641686532,cdf,WNV cases
